IdDaContaDeCobrança (BillingAccountId),NomeDaContaDeCobrança (BillingAccountName),DataDeInícioDoPeríodoDeCobrança (BillingPeriodStartDate),DataDeTérminoDoPeríodoDeCobrança (BillingPeriodEndDate),IdDoPerfilDeCobrança (BillingProfileId),NomeDoPerfilDeCobrança (BillingProfileName),Id de Proprietário de Conta (AccountOwnerId),Nome da Conta (AccountName),SubscriptionId (SubscriptionId),Nome da Assinatura (SubscriptionName),Data (Date),Produto (Product),PartNumber,Id do Medidor (MeterId),FamíliaDeServiços (ServiceFamily),Categoria do Medidor (MeterCategory),MeterSubcategory (MeterSubcategory),Região do Medidor (MeterRegion),Nome do Medidor (MeterName),Quantidade (Quantity),PreçoEmVigor (EffectivePrice),Custo (Cost),UnitPrice (UnitPrice),MoedaDeCobrança (BillingCurrency),Localização do Recurso (ResourceLocation),ZonaDeDisponibilidade (AvailabilityZone),Serviço Consumido (ConsumedService),ResourceId (ResourceId),NomeDoRecurso (ResourceName),Informações de Serviço 1 (ServiceInfo1),Informações de Serviço 2 (ServiceInfo2),Informações Adicionais (AdditionalInfo),Marcas (Tags),InvoiceSectionId (InvoiceSectionId),SeçãoDeFatura (InvoiceSection),Centro de Custo (CostCenter),Unidade de Medida (UnitOfMeasure),GrupoRecuso (ResourceGroup),IdDaReserva (ReservationId),NomeDaReserva (ReservationName),IdDoPedidoDoProduto (ProductOrderId),NomeDoPedidoDoProduto (ProductOrderName),OfferId (OfferId),ÉElegívelAoCréditoDoAzure (IsAzureCreditEligible),Termo (Term),PublisherName,PlanName,ChargeType (ChargeType),Frequência (Frequency),TipoDePublicador (PublisherType),PricingModel (PricingModel),PayGPrice (PayGPrice),InvoiceID (InvoiceID)
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-16,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_DataDisk_0,athon-srvadds_DataDisk_0,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-30,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.032256,98.670178141480889,3.1827052661316082,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_DataDisk_0,athon-srvadds_DataDisk_0,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-29,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.032256,98.670178141480889,3.1827052661316082,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_DataDisk_0,athon-srvadds_DataDisk_0,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-14,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-13,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_DataDisk_0,athon-srvadds_DataDisk_0,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-03,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-24,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-23,,,28339581-90e9-4bde-93d2-a61b4f2a0b5e,,Storage,Standard SSD Managed Disks,BR South,E10 Disks,0.033336,98.670178141480889,3.2892690585244071,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/disks/athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,athon-srvadds_disk1_157a0715429543d0975e1f415a8d0fb3,,,,,,,,1 /Month,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-09,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-07,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-04,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-28,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-14,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-25,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,24,0.027510094212651,0.660242261103634,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-07,,,13c2d6a4-7f53-47a9-b6aa-8bb6167ac54d,,Virtual Machines,BS Series Windows,BR South,B2s,0.933352,0.412589360463247,0.385091104767092,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/virtualMachines/athon-srvadds,athon-srvadds,,,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": null,  ""ServiceType"": ""Standard_B2s"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 0.933352}",,,,,100 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-22,,,13c2d6a4-7f53-47a9-b6aa-8bb6167ac54d,,Virtual Machines,BS Series Windows,BR South,B2s,0.733348,0.412589360463247,0.302571582317001,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/virtualMachines/athon-srvadds,athon-srvadds,,,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": null,  ""ServiceType"": ""Standard_B2s"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 0.733348}",,,,,100 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-23,,,c0f5cb45-6fb1-41c9-8545-72ad400d9da4,,Azure App Service,Free Plan,,F1 App,0.001344,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-30,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-athon,api-athon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-29,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-athon,api-athon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-07,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-athon,api-athon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-31,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-09,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-04,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-14,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-11,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-athon,api-athon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-26,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.004032,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-athon,api-athon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-28,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.032256,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-10-26,,,a90aec9f-eecb-42c7-8421-9b96716996dc,,Azure App Service,Free Plan - Linux,,F1 App,0.004032,0,0,,BRL,US Central,,microsoft.web,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/sites/api-testeathon,api-testeathon,,,"{  ""AppServicePlanUri"": ""/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourcegroups/appsvc_linux_centralus/providers/microsoft.web/serverfarms/appsvc_linux_centralus""}",,,,,1 Hour,appsvc_linux_centralus,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-26,,,9c150bf9-2bad-430e-a53c-c213804f49ef,,Virtual Network,IP Addresses,,Standard IPv4 Static Public IP,23,0.027510094212651,0.632732166890983,,BRL,BR South,,Microsoft.Network,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Network/publicIPAddresses/adfs-proxy,adfs-proxy,,,"{  ""IpAddress"": ""191.232.233.55"",  ""PlatformType"": ""V2-Agg""}",,,,,200 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
,,2022-10-27,2022-11-26,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,,,cddbb6c1-10a6-43e5-abab-1fe67648bda4,Pago pelo Uso,2022-11-16,,,13c2d6a4-7f53-47a9-b6aa-8bb6167ac54d,,Virtual Machines,BS Series Windows,BR South,B2s,0.500009,0.412589360463247,0.206298393535868,,BRL,BR South,,Microsoft.Compute,/subscriptions/cddbb6c1-10a6-43e5-abab-1fe67648bda4/resourceGroups/DOMAIN_CONTROLLER/providers/Microsoft.Compute/virtualMachines/athon-srvadds,athon-srvadds,,,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": null,  ""ServiceType"": ""Standard_B2s"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 0.500009}",,,,,100 Hours,DOMAIN_CONTROLLER,,,,,MS-AZR-0003P,,,,,Usage,UsageBased,Azure,OnDemand,,E0200L1P7V
